esm.rowID.w1,esm.IDnum.w1,esm.startDateTime.w1,esm.endDateTime.w1,esm.PRO01.w1,esm.PRO02.w1,esm.PRO03.w1,esm.PRO04.w1,esm.PRO05.w1,esm.PRO06.w1,esm.PRO07.w1,esm.PRO08.w1,esm.PRO09.w1,esm.OR.w1,esm.NQ11.w1,esm.NQ12.w1,esm.EXT.w1,esm.AGR.w1,esm.CON.w1,esm.NEU.w1,esm.NQ01.w1,esm.BFI37.w1,esm.BFI21.w1,esm.BFI23.w1,esm.BFI09.w1,esm.NQ09.w1,esm.NQ07.w1,esm.BFI04.w1,esm.NQ33.w1,esm.BFI36.w1,esm.BFI32.w1,esm.BFI13.w1,esm.BFI19.w1,esm.BH01.w1,esm.BH02.w1,esm.ACT12.w1,esm.BH03.w1,esm.BH04.w1,esm.BH05.w1,esm.BH06.w1,esm.BH07.w1,esm.ACT13.w1,esm.ACT18.w1,esm.BH08.w1,esm.ACT06.w1,esm.ACT39.w1,esm.ST01.w1,esm.ST02.w1,esm.ST03.w1,esm.ST04.w1,esm.AGQ13.w1,esm.ST06.w1,esm.ST07.w1,esm.ERQ02.w1,esm.ST09.w1,esm.ST10.w1,esm.ST11.w1,esm.ST12.w1,esm.ST13.w1,esm.ST14.w1,esm.ST15.w1,esm.ST16.w1,esm.ST17.w1,esm.ST18.w1,esm.ST19.w1,esm.ST20.w1,esm.ST21.w1,esm.ST22.w1,esm.ST23.w1,esm.ST24.w1,esm.ERQ02.d.w1,esm.ERQ05.d.w1,esm.ERQ06.d.w1,esm.ERQ08.d.w1,esm.i1.NOM20.d.w1,esm.CESD01.w1,esm.CESD02.w1,esm.CESD03.w1,esm.CESD04.w1,esm.CESD05.w1,esm.CESD06.w1,esm.CESD07.w1,esm.CESD08.w1,esm.CESD09.w1,esm.CESD10.w1
R_abXQbjafR8yiEtf,71,(12/06/12 12:00:51),(12/06/12 12:02:24),24,1,1,6,1,4,0,93,NA,Studying and having lunch with one of my sister's friends.,NA,NA,3.5,5,5,3.66666666666667,3,1,3,1,2,2,4,3,3,4,5,5,4,0,1,0,0,0,0,0,0,0,0,NA,2,2,2,4,1,1,5,3,3,5,5,0,0,1,1,NA,NA,3,4,2,3,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_5uUPzkFe10TfwlT,71,(12/06/12 15:26:02),(12/06/12 15:29:16),24,2,2,6,2,4,0,194,NA,Rewatching a general chemistry lecture online,NA,NA,1.5,NA,5,4,5,NA,5,1,1,2,2,3,3,2,NA,5,4,1,1,0,0,1,0,0,0,1,0,NA,NA,4,4,3,1,0,5,1,2,5,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_3PEIN6o6pRv1i0R,71,(12/06/12 18:00:42),(12/06/12 18:04:46),24,3,3,6,3,4,0,244,NA,Studying for my Mind Brain Behavior Exam,NA,NA,3,NA,4,3,4,NA,2,3,2,2,2,2,3,2,NA,5,3,1,1,1,1,0,0,0,0,0,0,NA,NA,5,5,2,1,0,5,2,3,3,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_6fb7ctesQv1QCMZ,71,(12/06/12 22:09:50),(12/06/12 22:38:52),24,4,4,6,4,4,0,1742,NA,Studying for my Mind Brain Behavior exam,NA,NA,1,5,5,4,3,1,5,1,2,2,2,3,3,1,5,5,5,1,1,1,0,0,0,0,0,0,0,NA,NA,5,4,3,1,1,5,1,1,5,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,4,4,5,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_0ximncab4BkTTjD,71,(12/07/12 14:49:38),(12/07/12 14:51:01),24,1,1,7,1,5,0,83,NA,French class,NA,NA,3,4.5,5,3.66666666666667,3,1,3,1,2,3,4,3,1,3,4,5,4,0,1,0,0,0,0,0,0,0,1,NA,2,2,5,5,1,1,5,4,3,4,3,0,0,2,1,NA,NA,3,5,2,5,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_e4gOXTMdEqKqABL,71,(12/09/12 22:32:40),(12/09/12 22:34:17),24,4,4,9,1,7,1,97,NA,My a cappella group opened for another group's concert,NA,NA,5,5,5,1,5,1,1,1,5,4,5,1,1,5,5,5,1,0,0,1,0,0,0,0,0,0,0,NA,3,3,3,5,0,1,4,5,5,3,4,0,0,4,1,NA,NA,4,5,3,4,3,0,0,0,0,2,5,3,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_1B5xsO0a3X7Cj4x,71,(12/10/12 15:57:59),(12/10/12 16:20:03),24,2,2,10,1,1,0,1324,NA,"Chatting with my roommate, lying in bed nauseous",NA,NA,1.5,4,2.5,2.66666666666667,5,1,4,4,3,2,2,2,2,1,3,3,3,1,0,0,0,0,1,0,0,0,0,NA,4,2,4,3,1,1,4,3,3,3,3,0,0,1,1,NA,NA,5,5,3,3,4,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_87y3OaJyOSKQqaN,71,(12/10/12 18:41:07),(12/10/12 18:43:16),24,5,3,10,2,1,0,129,NA,Studying for my GenChem final with Dan.,NA,NA,3.5,4.5,5,3.66666666666667,5,1,3,1,2,2,3,3,2,4,4,5,4,0,1,0,0,0,0,0,0,0,0,NA,3,3,5,4,1,1,5,3,3,3,3,0,0,1,1,NA,NA,5,5,3,4,3,0,0,0,1,NA,NA,NA,NA,NA,2,3,2,2,2,2,1,2,2,1
R_3aVkm7U2SmkJkcR,72,(11/16/12 15:22:03),(11/16/12 15:32:15),12,2,2,1,1,5,0,612,NA,Sitting in Whispers sending e-mails for a student organization I am the co-director of.,NA,NA,2.5,4.5,4.5,1,4,1,4,1,5,4,4,1,2,3,4,4,1,0,1,1,0,0,0,0,0,0,0,NA,1,1,3,4,0,1,2,3,2,3,4,1,0,3,1,Set up a meeting between musicians in another student group.,NA,3,3,4,2,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_8eS6DWPJzvpyTOJ,72,(11/16/12 18:40:42),(11/16/12 18:43:53),12,3,3,1,2,5,0,191,NA,"Psych lab, then eating with a friend ",NA,NA,5,4.5,5,1.33333333333333,4,1,1,1,5,4,5,1,1,5,4,5,2,0,0,0,0,0,0,0,0,0,0,NA,4,1,5,5,0,1,1,5,4,1,3,0,0,2,1,NA,NA,5,5,4,4,4,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_0p0oN789fZxT8J7,72,(11/16/12 21:10:02),(11/16/12 21:16:24),12,4,4,1,3,5,0,382,NA,Rehearsal with the gospel choir,NA,NA,4.5,4,5,4.33333333333333,3,2,1,1,1,4,3,3,2,4,4,5,5,0,0,0,0,0,0,0,0,0,0,NA,1,5,5,3,0,1,1,4,4,4,1,0,0,4,1,NA,NA,5,4,3,4,3,0,0,0,0,3,1,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_3wy00YWaNuErE57,72,(11/17/12 12:03:20),(11/17/12 12:07:28),12,1,1,2,1,6,1,248,NA,Lying in bed with my boyfriend,NA,NA,3.5,5,3.5,1.33333333333333,5,1,3,3,4,5,5,1,1,4,5,4,1,0,0,0,0,0,0,0,0,0,0,NA,2,1,5,5,0,1,3,5,5,1,5,0,0,1,1,NA,NA,5,5,4,5,3,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_3OTdPJ2WKswClk9,72,(11/17/12 16:13:47),(11/17/12 16:23:25),12,2,2,2,2,6,1,578,NA,NA,NA,NA,4,2.5,NA,3.33333333333333,4,3,2,4,3,4,4,2,2,4,2,NA,5,0,0,0,0,0,0,0,0,0,0,NA,4,3,4,4,0,1,2,4,4,2,4,0,0,1,1,NA,NA,4,5,4,5,4,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_bBNO6AZdY5Sgpsp,72,(11/17/12 21:00:48),(11/17/12 23:18:44),12,4,4,2,3,6,1,8276,NA,Singing in a choir concert,NA,NA,4.5,3.5,4.5,3,4,2,1,1,2,4,3,1,2,4,3,4,4,0,0,0,0,0,0,0,0,0,0,NA,2,5,4,4,0,1,1,3,4,3,2,0,0,4,1,NA,NA,4,4,3,2,1,0,0,0,0,3,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_1Hd6NXLjnxkTfJX,72,(11/18/12 15:33:31),(11/18/12 15:37:26),12,2,2,3,1,7,1,235,NA,Homework ,NA,NA,1.5,3.5,4.5,3.66666666666667,4,2,5,1,3,2,2,4,3,2,3,4,4,0,1,1,0,0,0,0,0,0,0,NA,2,5,4,3,0,1,5,2,2,5,3,0,0,1,1,NA,NA,4,4,4,2,3,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_1AZGdsWomm4Xc6V,72,(11/19/12 15:03:39),(11/19/12 15:06:05),12,2,2,4,1,1,0,146,NA,Working ,NA,NA,2.5,4.5,5,2.33333333333333,4,1,5,1,2,4,3,1,2,4,4,5,2,0,1,0,0,0,0,0,0,0,0,NA,1,2,5,2,0,1,4,3,3,4,1,0,0,3,1,NA,NA,3,2,2,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_5AcqKc7we2kRtnD,72,(11/19/12 18:02:26),(11/19/12 18:10:04),12,3,3,4,2,1,0,458,NA,Cleaning/cooking ,NA,NA,1.5,NA,3.5,1,4,NA,4,3,5,4,4,1,1,1,NA,4,1,1,0,0,0,0,0,0,0,1,0,NA,NA,1,4,5,0,0,2,2,2,1,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_1XGBLQaWL39jPIV,72,(11/20/12 18:04:58),(11/20/12 18:08:01),12,3,3,5,1,2,0,183,NA,Cleaning my room,NA,NA,2.5,NA,4.5,2,4,NA,2,1,4,2,3,1,1,1,NA,4,3,1,0,0,0,0,0,0,0,0,0,NA,NA,2,4,4,0,0,3,2,2,1,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_2c874dKsJ2cc4Dz,72,(11/25/12 16:51:09),(11/25/12 16:53:31),12,2,2,10,1,7,1,142,NA,Talking to friends/watching a sermon,NA,NA,5,4.5,4,2.33333333333333,4,1,1,2,3,4,4,1,1,5,4,4,3,0,0,0,0,0,0,0,0,0,0,NA,1,1,4,4,0,1,3,4,4,2,4,0,0,3,1,NA,NA,4,4,3,4,2,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_aYqi418nO0D3i9T,72,(11/27/12 19:36:05),(11/27/12 19:40:28),12,3,3,12,1,2,0,263,NA,Getting ready for dinner/planning outfit for following day,NA,NA,1.5,NA,4.5,2.66666666666667,4,NA,4,1,3,2,4,2,1,1,NA,4,3,1,0,0,0,0,0,0,0,0,0,NA,NA,2,4,4,0,0,4,2,2,3,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_8GhuQmXzbkP1MTb,73,(11/16/12 16:56:25),(11/16/12 18:52:47),10,6,NA,1,0,5,0,6982,NA,"Answering Survey Questions and telling my ""life narrative"" in a lab",NA,NA,3,4.5,4.5,2,5,1,3,2,3,4,5,1,2,3,4,5,2,0,0,0,0,0,0,1,0,0,0,NA,4,2,1,3,0,1,4,4,3,2,3,1,0,1,1,helped contribute to a longitudinal study!,NA,1,5,3,3,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_6rkX0eyzkyuzNKl,73,(11/16/12 21:21:29),(11/16/12 21:29:01),10,4,4,1,1,5,0,452,NA,Eating dinner with friends and hanging out in our suite; and all drove to a film screening on campus,NA,NA,4.5,4.5,4,1.66666666666667,5,1,2,2,4,4,4,2,2,5,4,4,1,0,0,1,1,0,0,1,1,1,0,NA,3,1,5,4,1,1,2,4,3,2,4,0,0,3,1,NA,NA,5,5,3,3,2,1,0,0,1,2,4,3,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_1HP3UmDeUTwDVSB,73,(11/17/12 15:00:53),(11/17/12 15:05:36),10,2,2,2,1,6,1,283,NA,"Watching picture slideshows with my suite mates, hanging out in the common room, talking with neighbors, and relaxing.",NA,NA,3.5,4,3.5,1,5,1,2,3,5,5,4,1,1,3,3,4,1,1,0,0,0,1,0,1,0,0,0,NA,2,1,5,4,0,1,3,4,4,2,5,0,0,3,1,NA,NA,4,5,3,3,2,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_1WUdNXggzRt4aFv,73,(11/17/12 21:57:18),(11/17/12 22:01:52),10,4,4,2,2,6,1,274,NA,Watching a SLAM poetry event with my friends.,NA,NA,3.5,4.5,4.5,2.33333333333333,4,1,2,2,2,4,4,1,1,3,4,5,2,0,0,0,0,0,0,0,0,0,0,NA,3,2,1,5,0,1,4,4,5,2,3,1,0,4,1,I was inspired by the performers,NA,4,4,3,3,3,0,0,1,1,2,1,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_8619vet1unD7SIJ,73,(11/18/12 13:49:43),(11/18/12 14:02:01),10,1,1,3,1,7,1,738,NA,Assisting directing a shoot for a WuTV pilot episode,NA,NA,3,5,5,2,4,1,3,1,3,5,4,1,1,3,5,5,2,0,0,0,0,0,0,1,0,0,0,NA,2,2,1,4,0,1,4,5,2,3,3,1,0,4,1,I experienced an on set filming!,NA,3,4,2,4,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_9zNZH7U3AiF5Z5P,73,(11/18/12 16:08:10),(11/18/12 16:11:35),10,2,2,3,2,7,1,205,NA,Talking with my roommate and then biking to the park with lunch and homework.,NA,NA,2.5,4.5,4.5,1.66666666666667,5,1,3,1,3,5,5,1,1,2,4,4,1,0,1,1,0,0,0,0,0,0,0,NA,3,1,5,5,0,0,4,3,4,2,4,1,0,1,1,I got some exercise and enjoyed a beautiful day,NA,4,4,3,3,4,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_5tHTWuJXCDyDljf,73,(11/18/12 23:32:13),(11/18/12 23:40:10),10,4,4,3,3,7,1,477,NA,Eating dinner and coming back to campus to hang out in the dorm,NA,NA,3,4,4,2,4,2,3,3,4,4,4,2,1,3,4,5,2,1,0,0,0,0,0,0,0,0,0,NA,2,2,4,4,0,1,3,3,3,3,3,0,0,3,1,NA,NA,5,5,3,3,3,0,0,1,1,2,3,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_ekzNxHOxxdYRSRv,73,(11/24/12 20:53:05),(11/24/12 20:56:54),10,3,3,9,1,6,1,229,NA,"Driving around LA with my good friends from home, getting food and going to an observatory",NA,NA,5,4,4.5,2,5,2,1,2,2,5,5,1,1,5,4,5,1,0,0,1,0,1,1,1,0,0,0,NA,2,2,3,5,0,1,4,5,5,2,4,1,0,2,1,We had fun and I heard an awesome song,NA,5,5,3,3,3,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_a3h1l7DUyNJAxqB,73,(11/25/12 15:20:50),(11/25/12 15:23:57),10,2,2,10,1,7,1,187,NA,"With my parents having brunch, reading/homework, and playing piano",NA,NA,3.5,4.5,4,2.33333333333333,5,1,3,3,4,4,4,2,1,4,4,5,3,1,1,0,0,0,0,0,0,0,0,NA,2,1,5,5,0,1,5,4,5,2,5,0,0,2,1,NA,NA,5,5,3,1,4,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_2rg5ARA1JTzPscR,73,(11/27/12 13:43:15),(11/27/12 13:47:21),10,1,1,12,1,2,0,246,NA,In linguistics class,NA,NA,3.5,5,5,2,5,1,3,1,3,5,5,1,1,4,5,5,2,0,1,0,0,0,0,0,0,0,1,NA,2,1,4,4,0,1,5,4,3,2,2,1,0,4,1,I aced two quizzes!,NA,2,4,4,4,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_9pBsC8ej70DOScB,73,(11/28/12 18:58:23),(11/28/12 19:03:26),10,3,3,13,1,3,0,303,NA,Hanging around the dorm and heading to dinner,NA,NA,3,5,4,2,4,1,3,3,4,4,3,2,2,3,5,5,2,1,0,1,1,0,0,0,1,0,0,NA,3,1,5,3,1,1,3,3,3,4,4,0,0,2,1,NA,NA,5,5,4,2,4,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_3siNrAzH2wjFaNn,74,(11/30/12 16:53:54),(11/30/12 19:01:11),42,6,NA,1,0,5,0,7637,NA,doing this study,NA,NA,4,3,3,2,1,1,2,1,2,3,3,1,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,NA,5,1,1,3,0,1,3,4,3,1,1,0,0,1,1,NA,NA,1,4,3,3,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_06c4CSq251cVizH,74,(12/01/12 18:14:36),(12/01/12 18:16:12),42,3,3,2,1,6,1,96,NA,studying,NA,NA,1,NA,3.5,1.33333333333333,3,NA,5,2,5,4,3,1,2,1,NA,3,2,1,1,0,1,0,0,0,0,0,0,NA,NA,2,5,1,0,0,5,3,1,5,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_9ntFIbmhrOEGYZv,74,(12/01/12 21:21:24),(12/01/12 21:29:14),42,4,4,2,2,6,1,470,NA,At at a Capella concert,NA,NA,4,4.5,4,1,5,1,1,1,5,4,5,1,1,3,4,3,1,0,0,1,0,0,0,0,0,0,0,NA,4,1,2,5,0,1,1,5,4,1,4,1,0,2,1,Went to dinner and to a concert,NA,4,5,4,4,4,0,0,0,1,1,3,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_8Dm4Kz9WZGqqT9H,74,(12/02/12 15:04:22),(12/02/12 15:06:16),42,2,2,3,1,7,1,114,NA,studying with a few people.,NA,NA,2.5,5,4,2,3,1,4,1,3,3,3,1,1,3,5,3,2,0,1,0,0,0,0,0,0,0,0,NA,3,1,5,2,0,1,5,2,3,4,5,0,0,2,1,NA,NA,5,5,3,4,3,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_9SqwOLIyrB0dE2N,74,(12/02/12 18:05:23),(12/02/12 18:06:34),42,3,3,3,2,7,1,71,NA,studying ,NA,NA,1,NA,4,2.33333333333333,3,NA,5,1,2,3,3,1,1,1,NA,3,2,1,1,0,1,0,0,0,0,0,0,NA,NA,1,5,1,0,0,5,2,1,5,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_0x2rEqu6WCZ5z8x,74,(12/02/12 21:04:11),(12/02/12 21:06:08),42,4,4,3,3,7,1,117,NA,I was studying and texting some of my friends. ,NA,NA,1,4,4,2.33333333333333,3,1,5,1,3,3,2,1,1,1,3,3,3,0,1,0,0,0,0,0,0,0,0,NA,NA,1,5,1,0,1,5,1,4,3,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,5,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_7268OwWkEqnAFyl,74,(12/03/12 12:15:43),(12/03/12 12:17:34),42,1,1,4,1,1,0,111,NA,sitting it class-lecture,NA,NA,1.5,4,4,1.66666666666667,3,1,4,1,4,3,3,1,1,1,3,3,2,0,0,0,0,0,0,0,0,0,1,NA,2,1,5,3,0,1,4,4,1,3,1,0,0,4,1,NA,NA,3,4,3,3,2,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_9RMgVOlkRgOWkBL,74,(12/03/12 15:13:26),(12/03/12 15:15:15),42,2,2,4,2,1,0,109,NA,getting lunch at holmes and studying in the library,NA,NA,3.5,4.5,4,1.33333333333333,3,1,2,1,5,2,3,1,1,3,4,3,2,0,1,0,0,0,0,0,0,0,0,NA,3,1,5,2,0,1,5,1,2,4,5,0,0,2,1,NA,NA,2,3,3,3,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_1AH6kcwUC1XBbc9,74,(12/03/12 18:04:01),(12/03/12 18:05:49),42,3,3,4,3,1,0,108,NA,went to a meeting then back to my room and talked with my suite mates,NA,NA,4,4.5,4,2,3,1,1,1,3,4,3,1,1,3,4,3,2,0,0,0,0,0,0,0,0,0,1,NA,3,1,4,3,0,1,4,4,2,3,4,0,0,4,1,NA,NA,3,3,3,3,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_6WOrT61jiNUfGa9,74,(12/03/12 21:20:34),(12/03/12 21:22:43),42,4,4,4,4,1,0,129,NA,talking with my suitemates and on the phone with my mom,NA,NA,3,5,4.5,1.33333333333333,5,1,3,1,4,3,4,1,1,3,5,4,1,1,1,0,0,0,0,0,1,0,0,NA,3,1,4,4,0,1,5,5,4,2,3,0,0,3,1,NA,NA,5,5,3,5,5,1,0,0,1,2,NA,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_d4CJw4SZxbtKVql,74,(12/04/12 15:18:54),(12/04/12 15:21:08),42,2,2,5,1,2,0,134,NA,talking on the phone and sitting in class.,NA,NA,2.5,4.5,3.5,1.66666666666667,4,1,4,2,4,3,3,1,1,3,4,3,2,1,1,1,0,0,0,0,1,0,1,NA,3,1,5,1,0,1,5,3,3,3,2,0,0,3,1,NA,NA,4,5,3,4,4,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_aXgVZ42JIqVFEVf,74,(12/04/12 18:02:59),(12/04/12 18:04:38),42,3,3,5,2,2,0,99,NA,studying and talking to people,NA,NA,3,4.5,4,1.33333333333333,1,1,3,1,4,3,3,1,1,3,4,3,1,1,1,0,0,0,0,0,0,0,0,NA,2,1,4,3,0,1,5,4,3,2,5,0,0,3,1,NA,NA,4,3,3,4,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_8cfHPYkSDSfcmgZ,74,(12/04/12 21:26:21),(12/04/12 21:29:22),42,4,4,5,3,2,0,181,NA,talking on skype,NA,NA,4.5,5,4,1,5,1,2,1,5,4,5,1,1,5,5,3,1,1,0,0,0,0,0,0,1,0,0,NA,5,1,4,5,0,0,5,2,5,2,5,0,0,1,1,NA,NA,5,5,3,1,4,1,0,0,0,3,5,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_8J1hSeXwIEkHPud,74,(12/05/12 15:06:21),(12/05/12 15:07:32),42,2,2,6,1,3,0,71,NA,studying ,NA,NA,1,3,4,1.66666666666667,3,1,5,1,3,3,3,1,1,1,1,3,1,0,1,0,0,0,0,0,0,0,0,NA,NA,3,5,1,0,1,5,1,1,5,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_2gdxdKBr82BCldH,74,(12/05/12 18:16:02),(12/05/12 18:57:26),42,3,3,6,2,3,0,2484,NA,Taking a test then talking on the phone ,NA,NA,2,4.5,4,3,5,1,3,1,1,4,2,1,1,1,4,3,3,0,1,0,0,0,0,0,1,0,1,NA,3,3,4,1,0,1,5,3,3,1,1,0,0,2,1,NA,NA,4,5,3,4,5,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_czKAqas4O2F3Pz7,74,(12/05/12 21:10:12),(12/05/12 21:12:13),42,4,4,6,3,3,0,121,NA,studying in the library,NA,NA,1,4,4,1.66666666666667,4,1,5,1,4,3,3,1,1,1,3,3,2,0,1,0,1,0,0,0,0,0,0,NA,NA,1,5,2,0,1,5,1,3,3,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,4,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_bfoyUdRjUon5MqN,74,(12/06/12 12:00:48),(12/06/12 12:02:06),42,1,1,7,1,4,0,78,NA,in my room getting ready for the day,NA,NA,1,NA,3,2,3,NA,5,3,3,3,3,1,1,1,NA,3,2,1,0,1,0,0,0,0,0,0,0,NA,NA,1,5,4,0,0,1,2,1,5,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_6PCcez3jSEaKy1f,74,(12/06/12 15:04:05),(12/06/12 15:06:12),42,2,2,7,2,4,0,127,NA,"declaring my major, studying, talking to people",NA,NA,4,5,5,1.33333333333333,4,1,2,1,4,4,4,1,1,4,5,5,1,0,1,0,0,0,0,0,0,0,0,NA,3,1,3,3,0,1,4,4,3,1,3,1,0,4,1,declared my major,NA,3,3,3,4,4,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_7PoWTpmj2Qe9dQx,74,(12/06/12 18:11:26),(12/06/12 18:13:29),42,3,3,7,3,4,0,123,NA,exercising ,NA,NA,3,4.5,4,1.66666666666667,4,1,3,1,3,5,4,1,1,3,4,3,1,0,0,0,0,0,0,0,0,0,0,NA,1,1,5,5,1,1,1,5,2,4,2,0,0,4,1,NA,NA,3,3,3,3,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_25dmwSF6AQhMNxP,74,(12/06/12 21:01:04),(12/06/12 21:03:13),42,4,4,7,4,4,0,129,NA,studying in the library,NA,NA,2.5,4.5,4,2,4,1,4,1,3,3,3,1,1,3,4,3,2,0,1,0,1,0,0,0,0,0,0,NA,3,2,5,1,1,1,5,3,3,3,4,0,0,2,1,NA,NA,3,4,4,4,3,0,0,0,0,4,4,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_9ZUR74KZBt3mj0p,74,(12/07/12 12:13:18),(12/07/12 12:15:29),42,1,1,8,1,5,0,131,NA,in class,NA,NA,2,4.5,3.5,2.33333333333333,4,1,5,2,3,3,3,1,1,3,4,3,3,0,0,0,0,0,0,0,0,0,1,NA,3,1,5,3,0,1,5,3,3,4,1,0,0,1,1,NA,NA,3,4,3,4,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
